time,hu
1961-03-17,59.8085
1961-03-18,53.362
1961-03-19,59.2945
1961-03-20,74.0205
1961-03-21,81.73631
1961-03-22,91.215385
1961-03-23,85.545
1961-03-24,79.368996
1961-03-25,77.0265
1961-03-26,67.75
1961-03-27,61.112
1961-03-28,76.168495
1961-03-29,74.1495
1961-03-30,66.0195
1961-03-31,71.428
1961-04-01,67.706
1961-04-02,70.5745
1961-04-03,73.112495
1961-04-04,75.5965
1961-04-05,63.6555
1961-04-06,56.1245
1961-04-07,56.333
1961-04-08,61.6685
1961-04-09,68.7445
1961-04-10,73.4165
1961-04-11,74.550995
1961-04-12,76.1315
1961-04-13,70.9245
1961-04-14,64.034
1961-04-15,55.7035
1961-04-16,51.802498
1961-04-17,64.792
1961-04-18,63.753498
1961-04-19,65.583496
1961-04-20,67.237
1961-04-21,75.5195
1961-04-22,74.066
1961-04-23,80.663
1961-04-24,86.681
1961-04-25,88.3165
1961-04-26,81.732
1961-04-27,84.208
1961-04-28,81.056
1961-04-29,75.3845
1961-04-30,79.378
1961-05-01,86.42722
1961-05-02,88.76
1961-05-03,75.4245
1961-05-04,85.6145
1961-05-05,78.0825
1961-05-06,64.46
1961-05-07,82.7565
1961-05-08,77.104996
1961-05-09,76.4255
1961-05-10,91.92333
1961-05-11,93.046
1961-05-12,84.245
1961-05-13,83.5
1961-05-14,88.93
1961-05-15,74.909
1961-05-16,78.464
1961-05-17,82.307
1961-05-18,89.08579
1961-05-19,81.233
1961-05-20,83.4985
1961-05-21,88.177895
1961-05-22,80.2695
1961-05-23,84.821
1961-05-24,78.502
1961-05-25,87.111
1961-05-26,83.1785
1961-05-27,74.9775
1961-05-28,80.5505
1961-05-29,77.88947
1961-05-30,86.6465
1961-05-31,68.61
1961-06-01,69.571495
1961-06-02,67.886
1961-06-03,70.753
1961-06-04,80.243
1961-06-05,80.8915
1961-06-06,81.898
1961-06-07,83.443
1961-06-08,81.9
1961-06-09,78.034
1961-06-10,73.8055
1961-06-11,79.465
1961-06-12,86.3275
1961-06-13,78.8505
1961-06-14,80.1895
1961-06-15,81.298996
1961-06-16,82.8585
1961-06-17,82.769
1961-06-18,68.002495
1961-06-19,78.940994
1961-06-20,71.55
1961-06-21,75.0545
1961-06-22,69.471
1961-06-23,76.677
1961-06-24,67.968
1961-06-25,63.0725
1961-06-26,64.9655
1961-06-27,59.150497
1961-06-28,76.7575
1961-06-29,77.787
1961-06-30,69.82
1961-07-01,65.177
1961-07-02,66.0655
1961-07-03,62.4965
1961-07-04,53.3055
1961-07-05,70.1985
1961-07-06,65.1895
1961-07-07,67.9695
1961-07-08,75.149
1961-07-09,73.975
1961-07-10,71.6325
1961-07-11,64.3855
1961-07-12,63.117
1961-07-13,62.095
1961-07-14,61.5275
1961-07-15,57.699997
1961-07-16,63.704998
1961-07-17,70.3875
1961-07-18,76.195496
1961-07-19,73.7865
1961-07-20,67.83
1961-07-21,75.014
1961-07-22,70.6325
1961-07-23,72.5665
1961-07-24,75.7025
1961-07-25,73.3525
1961-07-26,66.198
1961-07-27,65.602
1961-07-28,61.097
1961-07-29,75.642
1961-07-30,81.6925
1961-07-31,65.354996
1961-08-01,58.6945
1961-08-02,58.69
1961-08-03,69.7995
1961-08-04,71.16
1961-08-05,70.2435
1961-08-06,70.7465
1961-08-07,54.134
1961-08-08,63.682
1961-08-09,52.372997
1961-08-10,53.9645
1961-08-11,47.32
1961-08-12,54.859
1961-08-13,72.249
1961-08-14,70.78
1961-08-15,79.712
1961-08-16,79.134
1961-08-17,82.0525
1961-08-18,73.237
1961-08-19,67.031
1961-08-20,66.748
1961-08-21,69.437996
1961-08-22,64.385
1961-08-23,73.876495
1961-08-24,70.003
1961-08-25,76.6855
1961-08-26,72.521996
1961-08-27,71.67
1961-08-28,76.8525
1961-08-29,75.1475
1961-08-30,77.4835
1961-08-31,67.951
1961-09-01,64.7475
1961-09-02,61.622498
1961-09-03,52.6265
1961-09-04,57.192497
1961-09-05,60.215
1961-09-06,55.866497
1961-09-07,60.916
1961-09-08,66.0945
1961-09-09,74.2475
1961-09-10,91.76937
1961-09-11,81.858
1961-09-12,62.6305
1961-09-13,74.597496
1961-09-14,62.7915
1961-09-15,70.776
1961-09-16,65.6645
1961-09-17,64.0665
1961-09-18,64.4575
1961-09-19,67.6205
1961-09-20,56.233498
1961-09-21,63.2735
1961-09-22,61.6955
1961-09-23,58.944
1961-09-24,60.1715
1961-09-25,57.777
1961-09-26,64.661
1961-09-27,66.755
1961-09-28,62.473
1961-09-29,63.134
1961-09-30,66.8955
1961-10-01,73.2875
1961-10-02,85.2625
1961-10-03,80.7475
1961-10-04,78.39
1961-10-05,74.779495
1961-10-06,79.02
1961-10-07,72.2635
1961-10-08,68.97
1961-10-09,91.295555
1961-10-10,85.9605
1961-10-11,71.315
1961-10-12,77.623
1961-10-13,89.61
1961-10-14,88.096
1961-10-15,84.3315
1961-10-16,79.334496
1961-10-17,75.264
1961-10-18,64.543
1961-10-19,63.0055
1961-10-20,73.075
1961-10-21,83.243996
1961-10-22,85.4235
1961-10-23,79.994
1961-10-24,76.3865
1961-10-25,76.8785
1961-10-26,67.0715
1961-10-27,71.2705
1961-10-28,76.9155
1961-10-29,84.2665
1961-10-30,79.725
1961-10-31,85.168
1961-11-01,78.5375
1961-11-02,78.232
1961-11-03,65.316
1961-11-04,81.307
1961-11-05,87.97316
1961-11-06,87.71684
1961-11-07,89.7721
1961-11-08,88.736115
1961-11-09,84.8545
1961-11-10,88.165
1961-11-11,89.71
1961-11-12,92.35
1961-11-13,94.225
1961-11-14,91.637
1961-11-15,88.656
1961-11-16,92.01308
1961-11-17,91.548
1961-11-18,87.05211
1961-11-19,84.7385
1961-11-20,80.5195
1961-11-21,72.627
1961-11-22,67.619995
1961-11-23,56.649998
1961-11-24,56.322998
1961-11-25,72.5455
1961-11-26,83.466
1961-11-27,84.0155
1961-11-28,84.182
1961-11-29,86.4235
1961-11-30,84.681
1961-12-01,81.6515
1961-12-02,82.070496
1961-12-03,82.635
1961-12-04,81.7595
1961-12-05,77.4235
1961-12-06,89.97647
1961-12-07,91.125
1961-12-08,91.58
1961-12-09,86.1325
1961-12-10,77.563
1961-12-11,79.989
1961-12-12,87.71684
1961-12-13,79.876495
1961-12-14,81.015495
1961-12-15,69.624
1961-12-16,86.92824
1961-12-17,90.11278
1961-12-18,87.433
1961-12-19,91.203575
1961-12-20,90.47125
1961-12-21,88.0221
1961-12-22,82.611
1961-12-23,84.748
1961-12-24,89.36632
1961-12-25,83.7665
1961-12-26,84.174
1961-12-27,85.4175
1961-12-28,92.515335
1961-12-29,91.75072
1961-12-30,87.01235
1961-12-31,89.06857
1962-01-01,91.68857
1962-01-02,90.07786
1962-01-03,89.02333
1962-01-04,84.59737
1962-01-05,83.792496
1962-01-06,90.26294
1962-01-07,94.06
1962-01-08,92.22
1962-01-09,88.79737
1962-01-10,86.344734
1962-01-11,86.4465
1962-01-12,88.835884
1962-01-13,93.668335
1962-01-14,92.89
1962-01-15,90.14
1962-01-16,93.55556
1962-01-17,91.42812
1962-01-18,92.18364
1962-01-19,92.527695
1962-01-20,91.09333
1962-01-21,91.37
1962-01-22,88.266846
1962-01-23,92.332146
1962-01-24,90.53714
1962-01-25,90.70167
1962-01-26,91.388664
1962-01-27,89.47823
1962-01-28,88.82421
1962-01-29,89.66353
1962-01-30,92.91857
1962-01-31,91.34111
1962-02-01,93.24857
1962-02-02,92.854996
1962-02-03,94.935
1962-02-04,93.10429
1962-02-05,89.838234
1962-02-06,92.49
1962-02-07,90.61643
1962-02-08,86.6855
1962-02-09,90.05167
1962-02-10,89.21471
1962-02-11,88.18833
1962-02-12,91.02545
1962-02-13,82.159
1962-02-14,85.79
1962-02-15,84.9855
1962-02-16,86.486
1962-02-17,90.84375
1962-02-18,90.52947
1962-02-19,88.36444
1962-02-20,91.755
1962-02-21,85.4285
1962-02-22,91.87929
1962-02-23,93.84937
1962-02-24,92.79
1962-02-25,92.46125
1962-02-26,91.78571
1962-02-27,88.962776
1962-02-28,91.50357
1962-03-01,91.48143
1962-03-02,91.806
1962-03-03,83.664
1962-03-04,85.051575
1962-03-05,81.559
1962-03-06,81.881
1962-03-07,90.72385
1962-03-08,89.71842
1962-03-09,77.6495
1962-03-10,87.3655
1962-03-11,85.248
1962-03-12,87.293686
1962-03-13,85.83894
1962-03-14,91.67923
1962-03-15,93.1375
1962-03-16,92.235
1962-03-17,90.836426
1962-03-18,88.619
1962-03-19,89.05944
1962-03-20,87.28263
1962-03-21,87.5875
1962-03-22,94.0925
1962-03-23,92.793
1962-03-24,90.47235
1962-03-25,92.67
1962-03-26,88.27
1962-03-27,84.988
1962-03-28,85.217
1962-03-29,78.004
1962-03-30,84.4205
1962-03-31,82.4855
1962-04-01,86.32105
1962-04-02,69.611
1962-04-03,71.828995
1962-04-04,66.436
1962-04-05,77.6875
1962-04-06,85.40894
1962-04-07,86.320526
1962-04-08,78.695496
1962-04-09,76.905
1962-04-10,80.0645
1962-04-11,71.427
1962-04-12,88.932106
1962-04-13,81.02947
1962-04-14,92.025
1962-04-15,92.08546
1962-04-16,82.3315
1962-04-17,72.016495
1962-04-18,62.4635
1962-04-19,60.547
1962-04-20,60.8805
1962-04-21,66.6735
1962-04-22,53.809
1962-04-23,46.506
1962-04-24,56.768997
1962-04-25,62.772
1962-04-26,53.59
1962-04-27,68.243
1962-04-28,78.377495
1962-04-29,82.848
1962-04-30,83.277
1962-05-01,67.6305
1962-05-02,89.89933
1962-05-03,73.445
1962-05-04,74.3465
1962-05-05,73.8845
1962-05-06,71.2605
1962-05-07,64.2195
1962-05-08,66.4615
1962-05-09,61.7935
1962-05-10,82.528496
1962-05-11,77.779
1962-05-12,67.645996
1962-05-13,66.6645
1962-05-14,56.989
1962-05-15,77.6835
1962-05-16,64.8815
1962-05-17,55.573997
1962-05-18,66.3935
1962-05-19,63.95
1962-05-20,73.581
1962-05-21,86.1825
1962-05-22,67.814
1962-05-23,66.256
1962-05-24,67.097
1962-05-25,75.231995
1962-05-26,69.162
1962-05-27,71.263
1962-05-28,73.57
1962-05-29,77.898
1962-05-30,85.854
1962-05-31,73.3695
1962-06-01,75.1335
1962-06-02,78.550995
1962-06-03,78.5075
1962-06-04,76.201996
1962-06-05,68.28
1962-06-06,83.0195
1962-06-07,70.459
1962-06-08,63.582
1962-06-09,66.394
1962-06-10,79.06
1962-06-11,83.113
1962-06-12,82.354996
1962-06-13,69.158
1962-06-14,58.0485
1962-06-15,64.441
1962-06-16,65.6965
1962-06-17,66.070496
1962-06-18,59.43
1962-06-19,64.468
1962-06-20,67.076
1962-06-21,69.148
1962-06-22,67.6165
1962-06-23,60.9645
1962-06-24,64.094
1962-06-25,61.850998
1962-06-26,68.6335
1962-06-27,65.334496
